date;open;close;adjClose;high;low;volume
30.07.2010;10465.19043;10465.94043;10465.94043;10507.19043;10347.5;208160000
02.08.2010;10468.820313;10674.379883;10674.379883;10692.200195;10468.589844;167640000
03.08.2010;10673.919922;10636.379883;10636.379883;10676.950195;10600.959961;164880000
04.08.2010;10630.200195;10680.429688;10680.429688;10702.990234;10627.530273;173360000
05.08.2010;10679.669922;10674.980469;10674.980469;10679.75;10612.849609;139610000
06.08.2010;10668.549805;10653.55957;10653.55957;10668.700195;10515.370117;154870000
09.08.2010;10654.620117;10698.75;10698.75;10719.94043;10649.400391;166330000
10.08.2010;10696.629883;10644.25;10644.25;10700.709961;10551.620117;203490000
11.08.2010;10631.820313;10378.830078;10378.830078;10631.900391;10367.330078;219330000
12.08.2010;10361.580078;10319.950195;10319.950195;10361.650391;10268.709961;221030000
13.08.2010;10320.330078;10303.150391;10303.150391;10354.919922;10285.44043;151620000
16.08.2010;10303.070313;10302.009766;10302.009766;10333.120117;10209.530273;146040000
17.08.2010;10297.629883;10405.849609;10405.849609;10480.44043;10297.469727;191340000
18.08.2010;10398.589844;10415.540039;10415.540039;10472.299805;10330.019531;168560000
19.08.2010;10411.150391;10271.209961;10271.209961;10411.150391;10216.19043;227740000
20.08.2010;10270.980469;10213.620117;10213.620117;10270.980469;10147.240234;251150000
23.08.2010;10215.509766;10174.410156;10174.410156;10304.700195;10170.290039;173000000
24.08.2010;10173.049805;10040.450195;10040.450195;10173.049805;9991.179688;223680000
25.08.2010;10040.150391;10060.05957;10060.05957;10097.400391;9937.980469;183890000
26.08.2010;10059.900391;9985.80957;9985.80957;10104.709961;9968.099609;176330000
27.08.2010;9982.179688;10150.650391;10150.650391;10159.879883;9936.620117;207760000
30.08.2010;10145.580078;10009.730469;10009.730469;10150.570313;10007.679688;150480000
31.08.2010;10006.419922;10014.719727;10014.719727;10073.379883;9941.839844;255420000
01.09.2010;10016.009766;10269.469727;10269.469727;10279.080078;10016.009766;205710000
02.09.2010;10270.080078;10320.099609;10320.099609;10320.370117;10253.959961;149930000
