date;open;close;adjClose;high;low;volume
23.11.2011;6846000;23.740002;7122000;7152000;6753000;0
25.11.2011;7170000;24.35;7305000;7356000;6894000;0
28.11.2011;6333000;22.030001;6609000;6750000;6222000;0
29.11.2011;6483000;21.1;6330000;6612000;6201000;0
30.11.2011;5478000;17.360001;5208000;5571000;5181000;0
01.12.2011;5250000;16.57;4971000;5274000;4902000;0
02.12.2011;4683000;16.469999;4941000;4965000;4521000;0
05.12.2011;4536000;16.42;4926000;5031000;4524000;0
06.12.2011;4926000;16.27;4881000;4989000;4755000;0
07.12.2011;5025000;17.300001;5190000;5415000;5022000;0
08.12.2011;5478000;18.9;5670000;5748000;5400000;0
09.12.2011;5514000;16.280001;4884000;5526000;4863000;0
12.12.2011;5061000;16.32;4896000;5250000;4896000;0
13.12.2011;4701000;16.190001;4857000;5049000;4494000;0
14.12.2011;4842000;16.25;4875000;5082000;4719000;0
15.12.2011;4536000;15.040001;4512000;4635000;4395000;0
16.12.2011;4215000;14.87;4461000;4572000;4215000;0
19.12.2011;4365000;14.540001;4362000;4440000;4185000;0
20.12.2011;3981000;12.76;3828000;3981000;3825000;0
21.12.2011;3753000;11.080001;3324000;3864000;3312000;0
22.12.2011;3177000;11.070001;3321000;3390000;3051000;0
23.12.2011;3228000;11.6;3480000;3546000;3219000;0
27.12.2011;3450000;11.47;3441000;3474000;3348000;0
28.12.2011;3399000;12.38;3714000;3735000;3399000;0
29.12.2011;3666000;11.79;3537000;3672000;3525000;0
30.12.2011;3537000;12.16;3648000;3651000;3510000;0
03.01.2012;3312000;10.88;3264000;3351000;3225000;0
04.01.2012;3357000;10.46;3138000;3411000;3129000;0
05.01.2012;3222000;9.98;2994000;3285000;2985000;0
06.01.2012;2943000;9.66;2898000;3060000;2838000;0
09.01.2012;2844000;9.370001;2811000;2892000;2781000;0
10.01.2012;2640000;8.98;2694000;2724000;2589000;0
11.01.2012;2739000;9.240001;2772000;2796000;2724000;0
12.01.2012;2751000;9;2700000;2952000;2694000;0
13.01.2012;2832000;9.48;2844000;3006000;2820000;0
17.01.2012;2661000;9.34;2802000;2832000;2574000;0
18.01.2012;2766000;8.68;2604000;2829000;2592000;0
19.01.2012;2529000;8.190001;2457000;2583000;2448000;0
20.01.2012;2481000;7.71;2313000;2502000;2298000;0
23.01.2012;2301000;7.3;2190000;2328000;2160000;0
24.01.2012;2298000;7.35;2205000;2316000;2184000;0
25.01.2012;2205000;6.74;2022000;2262000;2007000;0
26.01.2012;1935000;6.74;2022000;2082000;1923000;0
27.01.2012;2079000;6.46;1938000;2091000;1917000;0
30.01.2012;2079000;6.84;2052000;2106000;1998000;0
31.01.2012;1959000;6.83;2049000;2091000;1944000;0
01.02.2012;1965000;6.470001;1941000;1995000;1884000;0
02.02.2012;1869000;6.08;1824000;1890000;1821000;0
03.02.2012;1671000;5.44;1632000;1704000;1632000;0
06.02.2012;1656000;5.31;1593000;1665000;1590000;0
07.02.2012;1602000;5.39;1617000;1662000;1587000;0
08.02.2012;1617000;5.64;1692000;1713000;1602000;0
09.02.2012;1710000;6.2;1860000;1863000;1683000;0
10.02.2012;2058000;7.26;2178000;2406000;2019000;0
13.02.2012;1944000;6.16;1848000;2001000;1845000;0
14.02.2012;1905000;6.53;1959000;2187000;1899000;0
15.02.2012;1992000;7.27;2181000;2211000;1989000;0
16.02.2012;2274000;6.68;2004000;2355000;1989000;0
17.02.2012;1938000;6.6;1980000;2046000;1902000;0
21.02.2012;1905000;6.48;1944000;2004000;1890000;0
22.02.2012;1971000;6.13;1839000;1986000;1830000;0
23.02.2012;1842000;5.36;1608000;1875000;1581000;0
24.02.2012;1563000;5.73;1719000;1734000;1539000;0
27.02.2012;1836000;5.82;1746000;1851000;1641000;0
28.02.2012;1785000;5.69;1707000;1797000;1695000;0
29.02.2012;1650000;5.49;1647000;1728000;1587000;0
01.03.2012;1629000;5.29;1587000;1644000;1563000;0
02.03.2012;1581000;5.37;1611000;1635000;1554000;0
05.03.2012;1626000;5.32;1596000;1662000;1581000;0
06.03.2012;1797000;6.13;1839000;1869000;1731000;0
07.03.2012;1791000;5.54;1662000;1815000;1653000;0
08.03.2012;1569500;30.51;1525500;1584500;1505000;0
09.03.2012;1481000;29.289999;1464500;1487000;1402500;0
12.03.2012;1424000;26.59;1329500;1430000;1319500;0
13.03.2012;1252500;24.17;1208500;1271500;1187000;0
14.03.2012;1189000;25.690001;1284500;1348000;1184500;0
15.03.2012;1315000;24.860001;1243000;1333500;1243000;0
16.03.2012;1230000;24.77;1238500;1271500;1219500;0
19.03.2012;1225000;21.85;1092500;1232500;1072500;100
20.03.2012;1136500;19.740002;987000;1154500;986000;100
21.03.2012;945500;17.800001;890000;975000;867000;100
22.03.2012;962500;18.17;908500;997000;889000;100
23.03.2012;898000;15.660001;783000;928000;777000;100
26.03.2012;721500;12.75;637500;725000;630000;0
27.03.2012;657000;15.280001;764000;767000;652000;0
28.03.2012;761000;15.460001;773000;910000;737500;100
29.03.2012;869500;15.38;769000;869500;751000;100
30.03.2012;704000;14.56;728000;764000;700000;0
02.04.2012;734500;14.52;726000;742000;675000;0
03.04.2012;719000;15.02;751000;793500;707000;100
04.04.2012;825500;15.7;785000;862000;770000;100
05.04.2012;823000;16.360001;818000;832000;777500;100
09.04.2012;918500;18.440001;922000;925000;854500;100
10.04.2012;930500;21.42;1071000;1075000;905500;100
11.04.2012;964500;20.4;1020000;1033000;941500;0
12.04.2012;993000;16.9;845000;1005000;838500;100
13.04.2012;833500;18.590002;929500;932000;832000;100
16.04.2012;862000;17.9;895000;960500;843000;100
17.04.2012;834000;15.98;799000;841000;776000;100
18.04.2012;816000;16.370001;818500;840500;779000;100
19.04.2012;816000;16.68;834000;882500;780000;200
20.04.2012;799000;15.63;781500;802000;764000;100
23.04.2012;856000;16.6;830000;890000;821500;200
24.04.2012;823500;15.81;790500;833500;790500;100
25.04.2012;728000;13.92;696000;734500;693000;100
26.04.2012;698000;12.93;646500;704000;634000;100
27.04.2012;640000;12.840001;642000;669000;631000;100
30.04.2012;659000;13.440001;672000;678500;650000;100
01.05.2012;666500;12.570001;628500;671000;612500;100
02.05.2012;657500;12.780001;639000;670000;627500;100
03.05.2012;631000;13.330001;666500;683500;621000;100
04.05.2012;680000;14.57;728500;747000;677500;200
07.05.2012;761500;14.07;703500;766000;686500;100
08.05.2012;731000;14.340001;717000;806000;708500;300
09.05.2012;786500;15.45;772500;816500;725500;300
10.05.2012;725500;14.42;721000;745500;703000;100
11.05.2012;758000;14.830001;741500;760000;695500;200
14.05.2012;806000;16.560001;828000;831000;784000;200
15.05.2012;831500;18.190001;909500;916500;799500;200
16.05.2012;880500;19.42;971000;980500;852000;200
17.05.2012;959500;21.32;1066000;1066000;935000;300
18.05.2012;1046500;24.08;1204000;1243500;1034000;300
21.05.2012;1186000;18.560001;928000;1221500;925500;200
22.05.2012;902000;19.860001;993000;1055000;825000;200
23.05.2012;1048000;19.210001;960500;1109500;940500;300
24.05.2012;947000;19.5;975000;1050500;935500;200
25.05.2012;972500;19.1;955000;986500;945000;200
29.05.2012;899000;17.25;862500;934500;858500;200
30.05.2012;907000;19.57;978500;978500;907000;100
31.05.2012;990000;20.02;1001000;1094500;933500;300
01.06.2012;1152500;23.469999;1173500;1181000;1094000;300
04.06.2012;1125000;21.6;1080000;1204500;1073000;200
05.06.2012;1101000;20.620001;1031000;1104000;1013500;100
06.06.2012;966000;17.65;882500;982500;880000;100
07.06.2012;801000;17.18;859000;873000;792000;200
08.06.2012;872000;15.410001;770500;880000;766500;200
11.06.2012;711500;17.85;892500;898500;703500;200
12.06.2012;877000;17.210001;860500;940500;848000;300
13.06.2012;902500;18.92;946000;975000;853000;300
14.06.2012;933500;16.630001;831500;962500;827500;300
15.06.2012;813500;15.18;759000;837000;740000;200
18.06.2012;748000;12.64;632000;762500;631000;300
19.06.2012;586000;12.09;604500;623000;580000;300
20.06.2012;604500;11.05;552500;650000;552500;500
21.06.2012;555000;13.45;672500;673500;541000;400
22.06.2012;623500;10.690001;534500;647000;526500;400
25.06.2012;617000;12.6;630000;645000;609000;300
26.06.2012;595500;11.870001;593500;644500;579000;300
27.06.2012;577000;12.080001;604000;605500;560000;300
28.06.2012;616500;11.36;568000;639000;565000;400
29.06.2012;502000;9.84;492000;517500;488000;300
02.07.2012;472500;8.55;427500;482000;426000;300
03.07.2012;421500;8.16;408000;422000;395000;100
05.07.2012;413000;8.740001;437000;446500;413000;300
06.07.2012;461000;8.580001;429000;463000;425500;300
09.07.2012;422500;8.38;419000;442500;411000;200
10.07.2012;407500;8.86;443000;459000;395000;400
11.07.2012;441000;8.26;413000;455500;406000;400
12.07.2012;435000;8.420001;421000;453500;402000;400
13.07.2012;409500;7.52;376000;410500;375000;300
16.07.2012;372500;7.3;365000;380500;356500;200
17.07.2012;352500;6.74;337000;373000;333000;400
18.07.2012;341500;6.89;344500;349500;326500;300
19.07.2012;340000;6.570001;328500;355500;328500;300
20.07.2012;348500;7.25;362500;369500;339500;300
23.07.2012;421500;8.190001;409500;446000;397000;500
24.07.2012;411000;8.86;443000;470500;408500;500
25.07.2012;439500;8.64;432000;472000;417500;500
26.07.2012;379500;7.33;366500;397000;365500;300
27.07.2012;335000;6.9;345000;355000;333000;300
30.07.2012;340500;7.2;360000;361000;331500;300
31.07.2012;374000;7.56;378000;381500;359000;300
01.08.2012;365000;7.27;363500;381000;354000;500
02.08.2012;381500;6.94;347000;389500;347000;500
03.08.2012;321500;6.02;301000;325000;300500;300
06.08.2012;291000;5.72;286000;294000;278500;200
07.08.2012;276500;6.02;301000;301500;273000;200
08.08.2012;298500;5.51;275500;303500;275000;300
09.08.2012;280000;5.460001;273000;285000;267000;200
10.08.2012;279000;5.27;263500;282500;263000;200
13.08.2012;266000;4.99;249500;267000;249000;200
14.08.2012;253000;5.54;277000;278000;250000;300
15.08.2012;278000;5.55;277500;281000;264000;200
16.08.2012;276000;5.33;266500;285000;266000;200
17.08.2012;261000;5.03;251500;268500;247500;300
20.08.2012;256000;5.05;252500;264500;251000;200
21.08.2012;245500;5.29;264500;270000;243500;400
22.08.2012;274000;5.38;269000;280000;263000;400
23.08.2012;272000;5.61;280500;287500;270500;400
24.08.2012;287000;5.15;257500;288500;253500;300
27.08.2012;253500;5.24;262000;263000;249000;200
28.08.2012;269000;5.42;271000;272500;261500;300
29.08.2012;269500;5.47;273500;274000;259000;200
30.08.2012;285500;5.7;285000;290500;277500;300
31.08.2012;275000;5.3;265000;288000;262500;400
04.09.2012;268500;5.23;261500;277000;260500;200
05.09.2012;259500;4.95;247500;262000;245000;300
06.09.2012;236500;3.92;196000;237500;196000;0
07.09.2012;188500;34.720001;173600;189950;173050;700
10.09.2012;179700;38.630001;193150;194450;168250;1000
11.09.2012;191750;38.060001;190300;196700;181350;1400
12.09.2012;182300;35.900002;179500;192400;177100;1400
13.09.2012;179800;30.700001;153500;185950;151150;1600
